1|779115002032|1|32|OKEY x200|125|1|00000
1|779479063289|1|32|GARRAP.ALMEND.X120|529|1|00000
1|779115002031|1|32|OKEY x400|225|1|00000
1|779115004105|1|32|TODDY X180 G.|149|1|00000
1|779115000001|1|32|TODDY X500GR|489|1|00000
1|779115004654|1|32|CHOCOLATE OKEYx800|439|1|00000
1|779115002011|1|32|OKEY BANANAx200G|125|1|00000
1|779115002021|1|32|OKEY FRUTILLAx200G|125|1|00000
1|779115000002|1|32|CHOC.TODDY X1000G|849|1|00000
1|779115004104|1|32|CHOCOLA.TODDYx360G|289|1|00000
1|779479063265|1|32|PELADILLA ALM.X120|529|1|00000
1|779005098599|5|32|CLIGHT NARANJA DCE|55|1|00000
1|779115006957|1|32|ZUCOA x1kilo|655|1|00000
1|779011490044|5|32|TANG POMELO AMAx45|59|1|00000
1|779052016155|55|32|INSEC.TAB.FUYI X24|539|1|00000
1|779052010082|55|32|INSECTID.FUYI.X400|369|1|00000
8|779052000781|779052010082
1|779336800014|60|32|CONGELANTE X1LT.|749|1|00000
1|779286000155|1|32|GARRAPIN.MANI.X135|139|1|00000
1|779286000154|1|32|GARRAPIN.ALME.X135|309|1|00000
1|780295000418|1|32|ALIMENT.NESTLEx132|369|1|00000
1|780295000448|1|32|ALIMENT.NESTLEx132|345|1|00000
1|780295000447|1|32|ALIMENT.NESTLEx132|369|1|00000
1|780295000446|1|32|ALIMENT.NESTLEx132|369|1|00000
1|780295000408|1|32|ALIMENT.NESTLEx140|275|1|00000
1|779286000467|1|32|MANI C/CHOCOL.X135|199|1|00000
1|780295000409|1|32|ALIM.NESTLE x140|369|1|00000
8|761303005624|780295000409
1|780295000355|1|32|ALIM.NESTLE x215|515|1|00000
1|780295000360|1|32|ALIMENT.NESTLEx215|389|1|00000
1|780295000356|1|32|ALIMENT.NESTLEx215|515|1|00000
1|780295000354|1|32|ALIMENT.NESTLEx215|389|1|00000
1|780295000357|1|32|ALIMENT.NESTLEx225|515|1|00000
8|761303005628|780295000357
1|779801710033|70|32|CONJUNTO BRET/SILI|1165|1|00000
